dataset,source,parent,child,is_fp,type,model,justification
CellOntology_SUB,pred,neuron,amacrine cell,0,is_a,gemini-3.1-pro-preview,"An amacrine cell is a specific type of interneuron found in the retina, meaning every amacrine cell is by definition a neuron."
CellOntology_SUB,pred,neuron,wf4 amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wf4 amacrine cell is a specific subtype of amacrine cell, which is an interneuron in the retina, meaning it is a kind of neuron."
CellOntology_SUB,pred,neuron,superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"A superior cervical ganglion thnpy neuron is a specific type of neuron, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,pred,neuron,autonomic neuron,0,is_a,gemini-3.1-pro-preview,"An autonomic neuron is a specific type of neuron that functions within the autonomic nervous system, meaning every instance of an autonomic neuron is indeed a neuron."
CellOntology_SUB,pred,neuron,sympathetic neuron,0,is_a,gemini-3.1-pro-preview,"A sympathetic neuron is a specific type of neuron that functions within the sympathetic nervous system, meaning every sympathetic neuron is by definition a neuron."
CellOntology_SUB,pred,neuron,interneuron,0,is_a,gemini-3.1-pro-preview,"An interneuron is a specific type of neuron that transmits signals between other neurons, meaning every interneuron is by definition a neuron."
CellOntology_SUB,pred,neuron,peripheral sensory neuron,0,is_a,gemini-3.1-pro-preview,"A peripheral sensory neuron is a specific type of neuron that transmits sensory information from the periphery to the central nervous system, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,neuron,central nervous system neuron,0,is_a,gemini-3.1-pro-preview,"A central nervous system neuron is a specific type of neuron located in the central nervous system, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",peripheral nervous system neuron,0,is_a,gemini-3.1-pro-preview,"Every peripheral nervous system neuron is a type of neuron, which inherently functions as an electrically active cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)","afferent neuron (afferent neuron, sensory neuron)",0,is_a,gemini-3.1-pro-preview,"Every afferent neuron is a type of neuron, which inherently functions as an electrically active cell, making it a proper subtype."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",enteric neuron,0,is_a,gemini-3.1-pro-preview,"Every enteric neuron is a type of neuron, which inherently functions as an electrically active cell, making this a proper subsumption."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",sensory receptor cell,1,is_a,gemini-3.1-pro-preview,"Every sensory receptor cell functions by transducing stimuli into electrical signals (changes in membrane potential), making it a type of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",sensory epithelial cell,1,is_a,gemini-3.1-pro-preview,"Sensory epithelial cells, such as auditory hair cells and taste receptors, function by transducing sensory stimuli into electrical signals (receptor potentials), making them a specific type of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",neural cell,1,is_a,gemini-3.1-pro-preview,"Every neural cell (neuron) is by definition a type of electrically active cell, making this a proper subsumption."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",auditory epithelial cell,1,is_a,gemini-3.1-pro-preview,"An auditory epithelial cell (such as a hair cell) functions as a sensory receptor that generates electrical signals in response to sound, making it a specific type of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)","astrocyte of the cerebral cortex (astrocyte of the cerebral cortex, interlaminar astrocyte)",1,unrelated,gemini-3.1-pro-preview,"Astrocytes are classically defined as electrically non-excitable glial cells, meaning they do not fire action potentials, so they do not belong to the class of electrically active cells."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",astrocyte of the forebrain,1,other_related,gemini-3.1-pro-preview,"Astrocytes are non-excitable glial cells that support and interact with neurons (which are electrically active), meaning they are not a type of electrically active cell but are functionally associated with them."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",neural crest derived neuron,0,is_a,gemini-3.1-pro-preview,"Every neural crest derived neuron is a type of neuron, and since all neurons are electrically active cells, it follows that every neural crest derived neuron is an instance of an electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",wide field retinal amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wide field retinal amacrine cell is a specific type of neuron, and since all neurons are electrically active cells, every instance of the former is an instance of the latter."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"Every intrinsic primary afferent neuron of the myenteric plexus is a type of neuron, which inherently makes it an electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",amacrine cell,0,is_a,gemini-3.1-pro-preview,"An amacrine cell is a type of interneuron found in the retina, meaning it is inherently a specific kind of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",olfactory epithelial cell,1,other_related,gemini-3.1-pro-preview,"While olfactory receptor neurons are indeed electrically active chemoreceptors, the term ""olfactory epithelial cell"" also encompasses non-electrically active supporting (sustentacular) and basal cells, meaning it is not a proper subclass."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",wf4 amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wf4 amacrine cell is a specific type of neuron, and since all neurons are electrically active cells, every wf4 amacrine cell is an instance of an electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"A superior cervical ganglion thnpy neuron is a specific type of neuron, and since all neurons are electrically active cells, every instance of the child is an instance of the parent."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",autonomic neuron,0,is_a,gemini-3.1-pro-preview,"Every autonomic neuron is a type of neuron, which inherently makes it a kind of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",sympathetic neuron,0,is_a,gemini-3.1-pro-preview,"A sympathetic neuron is a specific type of neuron, and since all neurons are electrically active cells, every sympathetic neuron is inherently an electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",interneuron,0,is_a,gemini-3.1-pro-preview,"An interneuron is a specific type of neuron, which inherently makes it a type of electrically active cell."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",peripheral sensory neuron,0,is_a,gemini-3.1-pro-preview,"Every peripheral sensory neuron is a type of neuron, which inherently makes it an electrically active cell, so it is a proper subtype."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",chemoreceptor cell,1,is_a,gemini-3.1-pro-preview,Every chemoreceptor cell is a type of electrically active cell because it functions by transducing chemical stimuli into electrical signals (changes in membrane potential).
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",glial cell,1,other_related,gemini-3.1-pro-preview,"Glial cells are non-neuronal support cells in the nervous system that do not typically generate action potentials, meaning they are not a type of electrically active cell, though they closely interact with them."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",neuron,0,is_a,gemini-3.1-pro-preview,"Every neuron is by definition a type of electrically active cell, making this a proper subsumption relation."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",central nervous system neuron,0,is_a,gemini-3.1-pro-preview,"Every central nervous system neuron is a type of neuron, which inherently functions as an electrically active cell, making this a proper subsumption."
CellOntology_SUB,pred,"electrically active cell (electrically active cell, electrically responsive cell, electrically signaling cell)",retinal cell,1,other_related,gemini-3.1-pro-preview,"While many retinal cells (such as photoreceptors and ganglion cells) are electrically active, not all retinal cells (such as retinal pigment epithelium or Müller glia) possess this property, meaning the two concepts merely overlap rather than having a strict subsumption relationship."
CellOntology_SUB,pred,"afferent neuron (afferent neuron, sensory neuron)",intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"An intrinsic primary afferent neuron of the myenteric plexus is a specific subtype of afferent neuron, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,pred,"afferent neuron (afferent neuron, sensory neuron)",peripheral sensory neuron,0,is_a,gemini-3.1-pro-preview,Every peripheral sensory neuron is a type of afferent neuron that carries sensory information from the periphery toward the central nervous system.
CellOntology_SUB,pred,enteric neuron,intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"An intrinsic primary afferent neuron of the myenteric plexus is a specific type of enteric neuron, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,neural crest derived neuron,enteric neuron,0,is_a,gemini-3.1-pro-preview,"Every enteric neuron is a type of neuron that develops from the neural crest, making it a proper subtype of neural crest derived neuron."
CellOntology_SUB,pred,neural crest derived neuron,"afferent neuron (afferent neuron, sensory neuron)",1,other_related,gemini-3.1-pro-preview,"While some afferent neurons are derived from the neural crest (like those in dorsal root ganglia), others are derived from neural placodes, and conversely, many neural crest-derived neurons are efferent (such as autonomic neurons), meaning these are overlapping categories rather than a strict subsum"
CellOntology_SUB,pred,neural crest derived neuron,intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"Every intrinsic primary afferent neuron of the myenteric plexus is an enteric neuron, which developmentally originates from the neural crest, making it a subtype of neural crest derived neuron."
CellOntology_SUB,pred,neural crest derived neuron,superior cervical ganglion thnpy neuron,1,is_a,gemini-3.1-pro-preview,"Every superior cervical ganglion TH/NPY neuron is a sympathetic ganglion neuron, all of which developmentally originate from the neural crest, making it a specific type of neural crest derived neuron."
CellOntology_SUB,pred,neural crest derived neuron,autonomic neuron,1,is_a,gemini-3.1-pro-preview,"Every autonomic neuron in the peripheral nervous system develops from the neural crest, making it a specific subtype of neural crest derived neuron."
CellOntology_SUB,pred,neural crest derived neuron,sympathetic neuron,1,is_a,gemini-3.1-pro-preview,"Every sympathetic neuron develops from the neural crest during embryogenesis, making it a specific type of neural crest derived neuron."
CellOntology_SUB,pred,neural crest derived neuron,peripheral sensory neuron,1,other_related,gemini-3.1-pro-preview,"Not all peripheral sensory neurons are derived from the neural crest (as many cranial sensory neurons originate from neurogenic placodes), and not all neural crest-derived neurons are sensory (such as autonomic motor neurons), meaning the two classes overlap but neither strictly subsumes the other."
CellOntology_SUB,pred,autonomic neuron,enteric neuron,0,is_a,gemini-3.1-pro-preview,"An enteric neuron is a type of neuron belonging to the enteric nervous system, which is a major division of the autonomic nervous system, making every enteric neuron a type of autonomic neuron."
CellOntology_SUB,pred,autonomic neuron,superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"A superior cervical ganglion thnpy neuron is a specific type of sympathetic neuron, which in turn makes it a type of autonomic neuron, so proper subsumption holds."
CellOntology_SUB,pred,autonomic neuron,sympathetic neuron,0,is_a,gemini-3.1-pro-preview,"A sympathetic neuron is a specific type of autonomic neuron that functions within the sympathetic division of the autonomic nervous system, meaning every sympathetic neuron is an autonomic neuron."
CellOntology_SUB,pred,autonomic neuron,intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"An intrinsic primary afferent neuron of the myenteric plexus is a type of enteric neuron, which in turn is a specific kind of autonomic neuron, making this a proper subsumption."
CellOntology_SUB,pred,sympathetic neuron,superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"A superior cervical ganglion thnpy neuron is a specific type of sympathetic neuron located in the superior cervical ganglion, meaning every instance of the child is an instance of the parent."
CellOntology_SUB,pred,peripheral sensory neuron,intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"An intrinsic primary afferent neuron of the myenteric plexus is a specific type of sensory neuron located within the enteric nervous system, which is a division of the peripheral nervous system, making it a type of peripheral sensory neuron."
CellOntology_SUB,pred,"b cell (b cell, lymphocyte of b lineage)","b cell cd19-positive (b cell cd19-positive, lymphocyte of b lineage cd19-positive)",0,is_a,gemini-3.1-pro-preview,"A CD19-positive B cell is a specific subtype of B cell characterized by the expression of the CD19 surface marker, meaning every instance of the child is an instance of the parent."
CellOntology_SUB,pred,"b cell (b cell, lymphocyte of b lineage)",mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific developmental stage and subtype of a B cell, meaning every mature B cell is inherently a B cell."
CellOntology_SUB,pred,lymphocyte,"b cell cd19-positive (b cell cd19-positive, lymphocyte of b lineage cd19-positive)",0,is_a,gemini-3.1-pro-preview,"A CD19-positive B cell is a specific subtype of B cell, which in turn is a type of lymphocyte, meaning every CD19-positive B cell is inherently a lymphocyte."
CellOntology_SUB,pred,lymphocyte,"b cell (b cell, lymphocyte of b lineage)",0,is_a,gemini-3.1-pro-preview,"A B cell is a specific subtype of lymphocyte, meaning every instance of a B cell is also an instance of a lymphocyte."
CellOntology_SUB,pred,lymphocyte,mature alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"A mature alpha-beta T cell is a specific subtype of T cell, which in turn is a type of lymphocyte, meaning every mature alpha-beta T cell is a lymphocyte."
CellOntology_SUB,pred,lymphocyte,t cell,0,is_a,gemini-3.1-pro-preview,"A T cell is a specific subtype of lymphocyte, meaning every T cell is inherently a lymphocyte."
CellOntology_SUB,pred,lymphocyte,mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific developmental stage of a B cell, which is a type of lymphocyte, meaning every mature B cell is an instance of a lymphocyte."
CellOntology_SUB,pred,lymphocyte,alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"An alpha-beta T cell is a specific subtype of T cell, which in turn is a type of lymphocyte, meaning every alpha-beta T cell is a lymphocyte."
CellOntology_SUB,pred,lymphocyte,mature t cell,0,is_a,gemini-3.1-pro-preview,"A mature T cell is a specific type of T cell, which in turn is a type of lymphocyte, meaning every mature T cell is an instance of a lymphocyte."
CellOntology_SUB,pred,lymphocyte,be cell,0,is_a,gemini-3.1-pro-preview,"A Be cell (B effector cell) is a specific subtype of B cell, which in turn is a type of lymphocyte, meaning every Be cell is a lymphocyte."
CellOntology_SUB,pred,lymphocyte,mucosal-associated invariant t cell,0,is_a,gemini-3.1-pro-preview,"A mucosal-associated invariant T cell is a specific subtype of T cell, which in turn is a type of lymphocyte, meaning every such cell is an instance of a lymphocyte."
CellOntology_SUB,pred,lymphocyte,professional antigen presenting cell,1,other_related,gemini-3.1-pro-preview,"While B cells are both lymphocytes and professional antigen-presenting cells, neither category strictly subsumes the other because macrophages are antigen-presenting cells but not lymphocytes, and T cells are lymphocytes but not professional antigen-presenting cells."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)","b cell cd19-positive (b cell cd19-positive, lymphocyte of b lineage cd19-positive)",0,is_a,gemini-3.1-pro-preview,"A CD19-positive B cell is a specific type of B cell, which is a type of lymphocyte and therefore a kind of hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)","b cell (b cell, lymphocyte of b lineage)",0,is_a,gemini-3.1-pro-preview,"A B cell is a specific type of lymphocyte, which in turn is a type of hematopoietic cell, meaning every B cell is an instance of a hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",mature alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"A mature alpha-beta T cell is a specific type of lymphocyte, which is a kind of hematopoietic cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",lymphocyte,0,is_a,gemini-3.1-pro-preview,"A lymphocyte is a specific type of white blood cell, which falls under the broader category of hematopoietic cells."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",t cell,0,is_a,gemini-3.1-pro-preview,"A T cell is a specific type of lymphocyte, which falls under the broader category of hematopoietic cells, making it a proper subtype."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",professional antigen presenting cell,0,is_a,gemini-3.1-pro-preview,"Every professional antigen presenting cell (such as a dendritic cell, macrophage, or B cell) is a specialized immune cell that falls under the broader category of hematopoietic cells."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific type of lymphocyte, which is a kind of hematopoietic cell, meaning every mature B cell is an instance of a hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"An alpha-beta T cell is a specific type of lymphocyte, which is a kind of hematopoietic cell, meaning every alpha-beta T cell is an instance of a hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",mature t cell,0,is_a,gemini-3.1-pro-preview,"A mature T cell is a specific type of lymphocyte, which in turn is a type of hematopoietic cell, meaning every mature T cell is an instance of a hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",be cell,0,is_a,gemini-3.1-pro-preview,"A Be cell (B effector cell) is a specific type of B lymphocyte, which inherently makes it a type of hematopoietic cell."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",mucosal-associated invariant t cell,0,is_a,gemini-3.1-pro-preview,"A mucosal-associated invariant T cell is a specific type of T cell, which in turn is a type of hematopoietic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,"hematopoietic cell (hematopoietic cell, leukocyte)",mononuclear leukocyte,0,is_a,gemini-3.1-pro-preview,"Every mononuclear leukocyte is a type of white blood cell, which inherently makes it a type of hematopoietic cell."
CellOntology_SUB,pred,mononuclear leukocyte,"b cell cd19-positive (b cell cd19-positive, lymphocyte of b lineage cd19-positive)",0,is_a,gemini-3.1-pro-preview,"A CD19-positive B cell is a specific type of B cell, which is a lymphocyte, and all lymphocytes are classified as mononuclear leukocytes."
CellOntology_SUB,pred,mononuclear leukocyte,"b cell (b cell, lymphocyte of b lineage)",0,is_a,gemini-3.1-pro-preview,"A B cell is a specific type of lymphocyte, which in turn is a type of mononuclear leukocyte, meaning every B cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,mature alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"A mature alpha-beta T cell is a specific type of lymphocyte, which in turn is a type of mononuclear leukocyte, meaning every mature alpha-beta T cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,lymphocyte,0,is_a,gemini-3.1-pro-preview,"A lymphocyte is a specific type of mononuclear leukocyte (white blood cell with a single-lobed nucleus), making this a proper subsumption relationship."
CellOntology_SUB,pred,mononuclear leukocyte,t cell,0,is_a,gemini-3.1-pro-preview,"A T cell is a specific type of lymphocyte, which in turn is a type of mononuclear leukocyte, meaning every T cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,professional antigen presenting cell,1,is_a,gemini-3.1-pro-preview,"Every professional antigen presenting cell (such as dendritic cells, macrophages, and B cells) is a type of mononuclear leukocyte, making this a valid subsumption relationship."
CellOntology_SUB,pred,mononuclear leukocyte,mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific type of B cell, which is a lymphocyte and therefore a type of mononuclear leukocyte, meaning every mature B cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"An alpha-beta T cell is a specific subtype of lymphocyte, which in turn is a type of mononuclear leukocyte, meaning every alpha-beta T cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,mature t cell,0,is_a,gemini-3.1-pro-preview,"A mature T cell is a specific type of lymphocyte, which in turn is a type of mononuclear leukocyte, meaning every mature T cell is an instance of a mononuclear leukocyte."
CellOntology_SUB,pred,mononuclear leukocyte,mucosal-associated invariant t cell,0,is_a,gemini-3.1-pro-preview,"A mucosal-associated invariant T cell is a specific type of T cell, which is a lymphocyte and therefore a kind of mononuclear leukocyte."
CellOntology_SUB,pred,professional antigen presenting cell,"b cell cd19-positive (b cell cd19-positive, lymphocyte of b lineage cd19-positive)",1,is_a,gemini-3.1-pro-preview,"Since B cells, including CD19-positive B cells, are one of the main types of professional antigen-presenting cells, every instance of a CD19-positive B cell is also an instance of a professional antigen-presenting cell."
CellOntology_SUB,pred,professional antigen presenting cell,"b cell (b cell, lymphocyte of b lineage)",1,is_a,gemini-3.1-pro-preview,B cells are classically categorized as one of the main types of professional antigen-presenting cells (alongside dendritic cells and macrophages) because they constitutively express MHC class II molecules and can present antigens to T cells.
CellOntology_SUB,pred,professional antigen presenting cell,mature b cell,0,is_a,gemini-3.1-pro-preview,"Every mature B cell functions as a professional antigen presenting cell by expressing MHC class II molecules and presenting antigens to T cells, making it a specific subtype of this functional cell category."
CellOntology_SUB,pred,steroid hormone secreting cell,androgen secreting cell,0,is_a,gemini-3.1-pro-preview,"Since androgens are a specific class of steroid hormones, any cell that secretes androgens is by definition a type of steroid hormone secreting cell."
CellOntology_SUB,pred,secretory cell,androgen secreting cell,0,is_a,gemini-3.1-pro-preview,"An androgen secreting cell is a specific type of secretory cell that specializes in secreting androgens, meaning every instance of the child is indeed an instance of the parent."
CellOntology_SUB,pred,secretory cell,mucus secreting cell,0,is_a,gemini-3.1-pro-preview,"A mucus secreting cell is a specific type of secretory cell that specializes in producing and releasing mucus, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,secretory cell,seromucus secreting cell,0,is_a,gemini-3.1-pro-preview,A seromucus secreting cell is by definition a specific type of secretory cell characterized by its function of secreting seromucus.
CellOntology_SUB,pred,secretory cell,steroid hormone secreting cell,0,is_a,gemini-3.1-pro-preview,"Every steroid hormone secreting cell is by definition a type of secretory cell that specializes in secreting steroid hormones, making this a proper subsumption."
CellOntology_SUB,pred,secretory cell,secretory epithelial cell,0,is_a,gemini-3.1-pro-preview,"A secretory epithelial cell is a specific type of secretory cell that also possesses epithelial characteristics, meaning every instance of the child is an instance of the parent."
CellOntology_SUB,pred,secretory cell,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific type of cell that secretes mucus, making it by definition a subtype of secretory cell."
CellOntology_SUB,pred,mucus secreting cell,seromucus secreting cell,1,is_a,gemini-3.1-pro-preview,"Every seromucus secreting cell is a type of mucus secreting cell because it secretes both serous fluid and mucus, making it a specialized subtype of the latter."
CellOntology_SUB,pred,mucus secreting cell,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific type of cholangiocyte that secretes mucus, making it a subtype of mucus secreting cell."
CellOntology_SUB,pred,secretory epithelial cell,mucus secreting cell,1,is_a,gemini-3.1-pro-preview,"Every mucus secreting cell (such as a goblet cell or mucous neck cell) is a specialized type of epithelial cell that secretes products, making it a proper subtype of secretory epithelial cell."
CellOntology_SUB,pred,secretory epithelial cell,seromucus secreting cell,1,is_a,gemini-3.1-pro-preview,"A seromucus secreting cell is a specific type of secretory epithelial cell found in exocrine glands that produces both serous and mucous secretions, making it a proper subtype."
CellOntology_SUB,pred,secretory epithelial cell,androgen secreting cell,1,other_related,gemini-3.1-pro-preview,"While some androgen-secreting cells may be epithelial in nature, major types such as Leydig cells are interstitial (mesenchymal) rather than epithelial, meaning the two concepts merely overlap as types of secretory cells without a strict subsumption relationship."
CellOntology_SUB,pred,secretory epithelial cell,cholangiocyte,1,is_a,gemini-3.1-pro-preview,"Cholangiocytes are specialized epithelial cells lining the bile ducts that actively secrete bicarbonate and water, making them a specific type of secretory epithelial cell."
CellOntology_SUB,pred,secretory epithelial cell,steroid hormone secreting cell,1,other_related,gemini-3.1-pro-preview,"While some steroid hormone secreting cells are epithelial (such as adrenal cortical cells), others are mesenchymal (such as Leydig cells), meaning the two concepts overlap but neither is a strict subclass of the other."
CellOntology_SUB,pred,secretory epithelial cell,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific type of epithelial cell that secretes mucus, making it a subtype of secretory epithelial cell."
CellOntology_SUB,pred,ecto-epithelial cell,neurecto-epithelial cell,0,is_a,gemini-3.1-pro-preview,"A neurecto-epithelial cell is a specific type of ecto-epithelial cell that is derived from the neuroectoderm, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,be cell,strial basal cell,1,unrelated,gemini-3.1-pro-preview,"Strial basal cells are epithelial cells found in the inner ear, whereas Be cells are a subtype of B lymphocytes (immune cells), meaning they belong to entirely different biological lineages and have no meaningful relationship."
CellOntology_SUB,pred,be1 cell,strial basal cell,1,unrelated,gemini-3.1-pro-preview,"Strial basal cells are auditory epithelial cells found in the inner ear, whereas Be1 cells are a subset of B lymphocytes in the immune system, meaning they are entirely distinct cell types with no meaningful relationship."
CellOntology_SUB,pred,auditory epithelial cell,strial basal cell,0,is_a,gemini-3.1-pro-preview,"A strial basal cell is a specific type of epithelial cell located in the stria vascularis of the inner ear, making it a subtype of auditory epithelial cell."
CellOntology_SUB,pred,sensory epithelial cell,strial basal cell,0,other_related,gemini-3.1-pro-preview,"Although both are epithelial cells found in the auditory system, the stria vascularis is a non-sensory epithelium responsible for maintaining the endocochlear potential, meaning its basal cells are not sensory epithelial cells."
CellOntology_SUB,pred,sensory epithelial cell,auditory epithelial cell,0,is_a,gemini-3.1-pro-preview,"An auditory epithelial cell is a specific type of sensory epithelial cell specialized for hearing, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,sensory epithelial cell,olfactory epithelial cell,0,is_a,gemini-3.1-pro-preview,"An olfactory epithelial cell is a specific type of sensory epithelial cell specialized for the sense of smell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,sensory epithelial cell,retinal cell,1,other_related,gemini-3.1-pro-preview,"While some retinal cells (such as photoreceptors) may be classified as sensory epithelial cells, many others (like retinal ganglion cells or Müller glia) are not, meaning neither concept strictly subsumes the other."
CellOntology_SUB,pred,sensory epithelial cell,chemoreceptor cell,1,other_related,gemini-3.1-pro-preview,"Not all chemoreceptor cells are epithelial cells (e.g., olfactory receptor neurons are neurons), and not all sensory epithelial cells are chemoreceptors (e.g., auditory hair cells are mechanoreceptors), meaning the two concepts overlap but neither strictly subsumes the other."
CellOntology_SUB,pred,single nucleate cell,strial basal cell,1,is_a,gemini-3.1-pro-preview,"A strial basal cell is a specific type of cell that contains a single nucleus, making it a proper subtype of a single nucleate cell."
CellOntology_SUB,pred,single nucleate cell,spermatid,1,is_a,gemini-3.1-pro-preview,"A spermatid is a haploid male germ cell that contains exactly one nucleus, making it a specific type of single nucleate cell."
CellOntology_SUB,pred,single nucleate cell,mononuclear leukocyte,0,is_a,gemini-3.1-pro-preview,"A mononuclear leukocyte is by definition a type of white blood cell that contains a single, unsegmented nucleus, making it a specific kind of single nucleate cell."
CellOntology_SUB,pred,cholangiocyte,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific subtype of cholangiocyte, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,pred,blood vessel endothelial cell,vein endothelial cell,0,is_a,gemini-3.1-pro-preview,Every vein endothelial cell is a type of blood vessel endothelial cell because a vein is a specific type of blood vessel.
CellOntology_SUB,pred,blood vessel endothelial cell,schlemms canal endothelial cell,0,is_a,gemini-3.1-pro-preview,A Schlemm's canal endothelial cell is a specific type of blood vessel endothelial cell that lines Schlemm's canal in the eye.
