dataset,source,parent,child,is_fp,type,model,justification
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",cheese,0,other_related,google/gemma-4-31b-it,"Cheese is a type of food that can be part of a diet, but it is not a kind of diet itself."
WordNetFood_SUB,pred,"produce (produce, vegetable)",marrowfat pea,0,is_a,google/gemma-4-31b-it,A marrowfat pea is a specific type of agricultural produce.
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",alcohol,0,part_of,google/gemma-4-31b-it,"Alcohol is not a type of diet, but rather a substance that can be a component or a restricted item within a specific diet."
WordNetFood_SUB,pred,meat,shellfish,1,other_related,google/gemma-4-31b-it,"While shellfish are edible animal flesh, in culinary and biological taxonomies, 'meat' typically refers specifically to the flesh of mammals (and sometimes poultry), whereas shellfish are categorized under 'seafood'."
WordNetFood_SUB,pred,dish,condiment,1,part_of,google/gemma-4-31b-it,"A condiment is not a type of dish, but rather a substance used to enhance the flavor of a dish or served as a component of one."
WordNetFood_SUB,pred,course,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",1,unrelated,google/gemma-4-31b-it,"A diet (a specific regime of food) is not a type of course (a specific stage of a meal), nor is a course a type of diet; they are distinct concepts within the domain of food."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",bun,0,other_related,google/gemma-4-31b-it,"A bun is a type of food that can be part of a diet, but it is not a kind of diet itself."
WordNetFood_SUB,pred,vitamin,b-complex vitamin,0,is_a,google/gemma-4-31b-it,"A B-complex vitamin is a specific type of vitamin, meaning every instance of a B-complex vitamin is necessarily an instance of a vitamin."
WordNetFood_SUB,pred,concoction,clam chowder,1,is_a,google/gemma-4-31b-it,"A clam chowder is a specific type of concoction (a mixture of various ingredients), meaning every instance of clam chowder is also an instance of a concoction."
WordNetFood_SUB,pred,edible fruit,citrus,0,is_a,google/gemma-4-31b-it,Every instance of citrus is by definition a type of edible fruit.
WordNetFood_SUB,pred,"produce (produce, vegetable)",berry,0,is_a,google/gemma-4-31b-it,"Every berry is a type of produce (agricultural product), meaning the child is a subset of the parent."
WordNetFood_SUB,pred,brew,beer,0,is_a,google/gemma-4-31b-it,"A beer is a specific type of brewed beverage, meaning every instance of beer is also an instance of a brew."
WordNetFood_SUB,pred,dessert,sweet roll,1,other_related,google/gemma-4-31b-it,"While a sweet roll can be served as a dessert, not every sweet roll is a dessert (e.g., it can be a breakfast item), and not every dessert is a sweet roll, making this a functional or situational association rather than a strict taxonomic subsumption."
WordNetFood_SUB,pred,dairy product,cheese,0,is_a,google/gemma-4-31b-it,Every instance of cheese is by definition a type of dairy product.
WordNetFood_SUB,pred,shellfish,scampi,1,made_of,google/gemma-4-31b-it,"Scampi is a dish made from shellfish (specifically langoustines or prawns), meaning the shellfish is an ingredient of the dish."
WordNetFood_SUB,pred,flavorer,chocolate,1,other_related,google/gemma-4-31b-it,"Chocolate is not a type of flavorer, but rather a food item that can be used as a flavorer or ingredient in other products."
WordNetFood_SUB,pred,legume,pea,0,is_a,google/gemma-4-31b-it,"A pea is a specific type of legume, meaning every instance of a pea is necessarily an instance of a legume."
WordNetFood_SUB,pred,meat,beef jerky,0,made_of,google/gemma-4-31b-it,"Beef jerky is a product created from meat as its primary material, rather than being a taxonomic subtype of meat itself."
WordNetFood_SUB,pred,greens,salad green,0,is_a,google/gemma-4-31b-it,"'Salad green' is a specific type of 'greens', meaning every instance of a salad green is necessarily an instance of greens."
WordNetFood_SUB,pred,dish,soul food,1,other_related,google/gemma-4-31b-it,"'Soul food' refers to a broad culinary tradition or category of cuisine, whereas a 'dish' is a specific prepared food item; therefore, soul food is not a kind of dish, but rather a category that contains many different dishes."
WordNetFood_SUB,pred,b-complex vitamin,choline,0,other_related,google/gemma-4-31b-it,"While choline is often grouped with B-complex vitamins due to similar functions, it is chemically not a vitamin and does not belong to the B-complex group."
WordNetFood_SUB,pred,concoction,chowder,1,is_a,google/gemma-4-31b-it,"A chowder is a specific type of concoction (a mixture of various ingredients), meaning every instance of a chowder is also an instance of a concoction."
WordNetFood_SUB,pred,seafood,clam chowder,1,made_of,google/gemma-4-31b-it,"Clam chowder is not a type of seafood, but rather a dish made using seafood as a primary ingredient."
WordNetFood_SUB,pred,"baked goods (baked goods, pastry)",cookie,0,is_a,google/gemma-4-31b-it,Every cookie is by definition a type of baked good.
WordNetFood_SUB,pred,seafood,freshwater fish,0,other_related,google/gemma-4-31b-it,"While 'seafood' is commonly used in culinary contexts to include freshwater fish, biologically and linguistically, 'seafood' refers specifically to food from the sea, making the relationship a general association rather than a strict logical subsumption."
WordNetFood_SUB,pred,dish,anchovy sauce,1,part_of,google/gemma-4-31b-it,"An anchovy sauce is an ingredient or condiment used to prepare or accompany a dish, rather than being a type of dish itself."
WordNetFood_SUB,pred,dessert,pudding,0,is_a,google/gemma-4-31b-it,Every instance of pudding is a type of dessert.
WordNetFood_SUB,pred,seafood,lobster,0,is_a,google/gemma-4-31b-it,Every lobster is a type of seafood.
WordNetFood_SUB,pred,"baked goods (baked goods, pastry)",bread,0,is_a,google/gemma-4-31b-it,Every instance of bread is by definition a type of baked good.
WordNetFood_SUB,pred,"produce (produce, vegetable)",field pea,0,is_a,google/gemma-4-31b-it,"A field pea is a type of agricultural product, meaning every instance of a field pea is also an instance of produce."
WordNetFood_SUB,pred,beer,pale ale,0,is_a,google/gemma-4-31b-it,Every instance of a pale ale is by definition a type of beer.
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",cookie,0,other_related,google/gemma-4-31b-it,"A cookie is not a type of diet, but rather a food item that can be part of or compatible with a specific diet."
WordNetFood_SUB,pred,snack food,chocolate candy,1,is_a,google/gemma-4-31b-it,Every instance of chocolate candy is a type of snack food.
WordNetFood_SUB,pred,dish,sandwich,0,is_a,google/gemma-4-31b-it,"A sandwich is a specific type of dish, meaning every instance of a sandwich is also an instance of a dish."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",elderberry,0,other_related,google/gemma-4-31b-it,"An elderberry is a type of food that can be part of a diet, but it is not a kind of diet itself."
WordNetFood_SUB,pred,dish,cookie,1,other_related,google/gemma-4-31b-it,"While a cookie is a type of food, it is a specific baked good rather than a ""dish,"" which typically refers to a prepared culinary preparation or a specific meal item (like scampi or gyro)."
WordNetFood_SUB,pred,"produce (produce, vegetable)",navel orange,0,is_a,google/gemma-4-31b-it,"A navel orange is a specific type of produce, meaning every instance of a navel orange is necessarily an instance of produce."
WordNetFood_SUB,pred,bread,bun,0,is_a,google/gemma-4-31b-it,"A bun is a specific type of bread, meaning every instance of a bun is also an instance of bread."
WordNetFood_SUB,pred,snack food,cookie,1,is_a,google/gemma-4-31b-it,"Every cookie is a type of snack food, as it fits the definition of a small portion of food eaten between meals."
WordNetFood_SUB,pred,dessert,tart,1,is_a,google/gemma-4-31b-it,"A tart is a specific type of dessert, meaning every instance of a tart is also an instance of a dessert."
WordNetFood_SUB,pred,seafood,shellfish,0,is_a,google/gemma-4-31b-it,Every instance of shellfish is by definition a type of seafood.
WordNetFood_SUB,pred,"produce (produce, vegetable)",brown rice,1,is_a,google/gemma-4-31b-it,"Brown rice is a type of agricultural product, and in a commercial or culinary context, it falls under the category of produce."
WordNetFood_SUB,pred,meat,octopus,1,other_related,google/gemma-4-31b-it,"While octopus is a type of food and seafood, it is not a type of meat in a strict taxonomic sense, as 'meat' typically refers to the flesh of mammals (as evidenced by the other children like beef and pork), making the relationship one of general category membership rather than proper subsumption."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",sauce,0,other_related,google/gemma-4-31b-it,"A sauce is not a type of diet, but rather a food item that can be part of a diet or used within a dietary regimen."
WordNetFood_SUB,pred,snack food,chocolate,1,other_related,google/gemma-4-31b-it,"While chocolate is often eaten as a snack, not all chocolate is a snack food (e.g., baking chocolate used as an ingredient), and not all snack foods are chocolate."
WordNetFood_SUB,pred,dish,snack food,0,is_a,google/gemma-4-31b-it,"A snack food is a specific category of dish (a prepared food item), meaning every instance of a snack food is also an instance of a dish."
WordNetFood_SUB,pred,ale,pale ale,0,is_a,google/gemma-4-31b-it,"Every pale ale is by definition a type of ale, representing a proper taxonomic subsumption."
WordNetFood_SUB,pred,sauce,anchovy sauce,0,is_a,google/gemma-4-31b-it,"Every instance of anchovy sauce is, by definition, a type of sauce."
WordNetFood_SUB,pred,dish,pudding,0,is_a,google/gemma-4-31b-it,"A pudding is a specific type of dish, meaning every instance of a pudding is also an instance of a dish."
WordNetFood_SUB,pred,citrus,navel orange,0,is_a,google/gemma-4-31b-it,"Every navel orange is a type of citrus fruit, meaning the child is a specific subclass of the parent."
WordNetFood_SUB,pred,seafood,lobster tail,0,part_of,google/gemma-4-31b-it,"A lobster tail is a specific anatomical part of a lobster, and while it is sold as seafood, it is a component of the animal rather than a taxonomic subclass of the general category of seafood."
WordNetFood_SUB,pred,concoction,sauce,1,is_a,google/gemma-4-31b-it,"A sauce is a type of concoction (a mixture of various ingredients), meaning every instance of a sauce is also an instance of a concoction."
WordNetFood_SUB,pred,"produce (produce, vegetable)",herb,1,is_a,google/gemma-4-31b-it,"An herb is a type of agricultural product (produce), meaning every instance of an herb is also an instance of produce."
WordNetFood_SUB,pred,starches,grain,1,made_of,google/gemma-4-31b-it,"Grains are not a type of starch, but rather they are biological structures that are primarily composed of starch."
WordNetFood_SUB,pred,flavorer,sauce,0,is_a,google/gemma-4-31b-it,"A sauce is a specific type of substance used to flavor food, meaning every sauce is a flavorer."
WordNetFood_SUB,pred,lettuce,cos,0,is_a,google/gemma-4-31b-it,"Cos (also known as Romaine) is a specific variety or type of lettuce, meaning every instance of cos is necessarily an instance of lettuce."
WordNetFood_SUB,pred,"produce (produce, vegetable)",boysenberry,0,is_a,google/gemma-4-31b-it,"A boysenberry is a type of agricultural product, meaning every instance of a boysenberry is also an instance of produce."
WordNetFood_SUB,pred,"produce (produce, vegetable)",legume,0,is_a,google/gemma-4-31b-it,"Every legume (such as a pea or lentil) is a type of produce (agricultural products), meaning the child is a subset of the parent."
WordNetFood_SUB,pred,concoction,anchovy sauce,1,is_a,google/gemma-4-31b-it,"An anchovy sauce is a specific type of concoction (a mixture of various ingredients), meaning every instance of the sauce is also an instance of a concoction."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",clam chowder,0,other_related,google/gemma-4-31b-it,"Clam chowder is a type of food that can be part of a diet, but it is not a subclass of the concept of a diet itself."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",corn pudding,0,other_related,google/gemma-4-31b-it,"Corn pudding is a specific type of food that can be part of a diet, but it is not a subclass of the concept of a diet itself."
WordNetFood_SUB,pred,starches,rice,0,made_of,google/gemma-4-31b-it,"Rice is not a type of starch, but rather a food item that is primarily composed of starch."
WordNetFood_SUB,pred,"produce (produce, vegetable)",sweet orange,0,is_a,google/gemma-4-31b-it,Every sweet orange is a type of produce.
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",chocolate candy,0,is_a,google/gemma-4-31b-it,"The term 'diet' is being used here as a synonym for 'food' or 'fare' (as evidenced by its parents and siblings), and since chocolate candy is a type of food, it is a kind of diet in this broad sense."
WordNetFood_SUB,pred,pork,cochon de lait,0,is_a,google/gemma-4-31b-it,'Cochon de lait' (suckling pig) is a specific type of pork product/meat.
WordNetFood_SUB,pred,alcohol,brew,0,is_a,google/gemma-4-31b-it,"A 'brew' (such as a batch of beer or ale) is a type of alcoholic beverage, meaning every instance of a brew is also an instance of alcohol."
WordNetFood_SUB,pred,"diet (diet, fare, food, foodstuff, ingredient, meal, nutriment)",freshwater fish,0,other_related,google/gemma-4-31b-it,"A freshwater fish is a type of food that can be part of a diet, but it is not a kind of diet itself."
WordNetFood_SUB,pred,dish,pie,1,is_a,google/gemma-4-31b-it,"A pie is a specific type of dish, as every instance of a pie is also an instance of a prepared food dish."
CellOntology_SUB,gt,branched duct epithelial cell,cholangiocyte,,is_a,google/gemma-4-31b-it,"A cholangiocyte is a specific type of epithelial cell that lines the branched bile ducts, making it a subclass of branched duct epithelial cells."
CellOntology_SUB,gt,germ line cell,germ cell,,synonym,google/gemma-4-31b-it,"In biological terminology, 'germ cell' and 'germ line cell' are used interchangeably to describe the cells that give rise to gametes."
CellOntology_SUB,gt,germ line cell,germline-derived nurse cell,,is_a,google/gemma-4-31b-it,"A germline-derived nurse cell is a specific type of cell originating from the germ line, meaning every instance of a germline-derived nurse cell is necessarily a germ line cell."
CellOntology_SUB,gt,peripheral nervous system neuron,autonomic neuron,,is_a,google/gemma-4-31b-it,"An autonomic neuron is a specific type of neuron located within the peripheral nervous system, meaning every autonomic neuron is by definition a peripheral nervous system neuron."
CellOntology_SUB,gt,peripheral nervous system neuron,peripheral sensory neuron,,is_a,google/gemma-4-31b-it,"A peripheral sensory neuron is a specific type of neuron located within the peripheral nervous system, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,sensory neuron,peripheral sensory neuron,,is_a,google/gemma-4-31b-it,"A peripheral sensory neuron is a specific type of sensory neuron located in the peripheral nervous system, meaning every peripheral sensory neuron is necessarily a sensory neuron."
CellOntology_SUB,gt,duct epithelial cell,branched duct epithelial cell,,is_a,google/gemma-4-31b-it,"A branched duct epithelial cell is a specific type of duct epithelial cell characterized by its morphology or arrangement, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,enteric neuron,intrinsic primary afferent neuron of myenteric plexus,,is_a,google/gemma-4-31b-it,"An intrinsic primary afferent neuron of the myenteric plexus is a specific type of neuron found within the enteric nervous system, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,lymphocyte of b lineage cd19-positive,b cell cd19-positive,,synonym,google/gemma-4-31b-it,"The terms 'b cell cd19-positive' and 'lymphocyte of b lineage cd19-positive' both describe the same biological entity (a CD19+ B lymphocyte), and the taxonomy explicitly lists 'b cell cd19-positive' as a member of the group containing 'lymphocyte of b lineage cd19-positive'."
CellOntology_SUB,gt,mucus secreting cell,large mucus secreting cholangiocyte,,is_a,google/gemma-4-31b-it,A large mucus secreting cholangiocyte is a specific type of mucus secreting cell that is also a cholangiocyte.
CellOntology_SUB,gt,neurecto-epithelial cell,olfactory epithelial cell,,is_a,google/gemma-4-31b-it,"Olfactory epithelial cells are a specialized type of neuroepithelial cell (neurecto-epithelial cell) derived from the olfactory placode, meaning every olfactory epithelial cell is a kind of neurecto-epithelial cell."
CellOntology_SUB,gt,cholangiocyte,large mucus secreting cholangiocyte,,is_a,google/gemma-4-31b-it,A 'large mucus secreting cholangiocyte' is a specific subtype of 'cholangiocyte' characterized by its size and secretory function.
CellOntology_SUB,gt,vein endothelial cell,schlemms canal endothelial cell,,is_a,google/gemma-4-31b-it,"Schlemm's canal is a specialized venous-like drainage channel in the eye, and its endothelial cells are a specific subtype of vein endothelial cells."
CellOntology_SUB,gt,seromucus secreting cell,mucus secreting cell,,is_a_inverted,google/gemma-4-31b-it,"A seromucous secreting cell is a specific type of secretory cell that produces both serous and mucous secretions, whereas a mucus secreting cell produces only mucus; therefore, a seromucous cell is a specialized subtype of a mucus secreting cell."
CellOntology_SUB,gt,endo-epithelial cell,epithelial cell of alimentary canal,,is_a,google/gemma-4-31b-it,An epithelial cell of the alimentary canal is a specific type of endo-epithelial cell (epithelium lining the internal organs derived from the endoderm).
CellOntology_SUB,gt,endo-epithelial cell,respiratory tract epithelial cell,,is_a,google/gemma-4-31b-it,"A respiratory tract epithelial cell is a specific type of endo-epithelial cell (epithelial cells lining internal organs/cavities), meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,vascular leptomeningeal cell,vlmc nn vascular leptomeningeal cell mmus,,synonym,google/gemma-4-31b-it,"The term 'vlmc nn vascular leptomeningeal cell mmus' is a species-specific identifier (Mus musculus) for the general cell type 'vascular leptomeningeal cell', and both share the exact same set of parent classes in the taxonomy, indicating they denote the same biological concept in different naming c"
CellOntology_SUB,gt,ecto-epithelial cell,neurecto-epithelial cell,,is_a,google/gemma-4-31b-it,"A neurecto-epithelial cell is a specific type of ecto-epithelial cell specialized for the development of the nervous system, meaning every neurecto-epithelial cell is by definition an ecto-epithelial cell."
CellOntology_SUB,gt,sensory receptor cell,sensory epithelial cell,,is_a,google/gemma-4-31b-it,A sensory epithelial cell is a specific type of sensory receptor cell that is derived from or located within an epithelium.
CellOntology_SUB,gt,sensory receptor cell,chemoreceptor cell,,is_a,google/gemma-4-31b-it,A chemoreceptor cell is a specific type of sensory receptor cell that responds to chemical stimuli.
CellOntology_SUB,gt,brain macroglial cell,astrocyte of the forebrain,,is_a,google/gemma-4-31b-it,"An astrocyte of the forebrain is a specific type of brain macroglial cell, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,epithelial cell of alimentary canal,epithelial cell of stomach,,is_a,google/gemma-4-31b-it,"Every epithelial cell of the stomach is, by definition, a type of epithelial cell found within the alimentary canal."
CellOntology_SUB,gt,sensory epithelial cell,olfactory epithelial cell,,is_a,google/gemma-4-31b-it,"An olfactory epithelial cell is a specific type of sensory epithelial cell, as it is an epithelial cell specialized for the sensory function of olfaction."
CellOntology_SUB,gt,sensory epithelial cell,auditory epithelial cell,,is_a,google/gemma-4-31b-it,"An auditory epithelial cell is a specific type of sensory epithelial cell specialized for hearing, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,macroglial cell,astrocyte,,is_a,google/gemma-4-31b-it,"An astrocyte is a specific type of macroglial cell, meaning every astrocyte is by definition a macroglial cell."
CellOntology_SUB,gt,macroglial cell,brain macroglial cell,,is_a,google/gemma-4-31b-it,"A 'brain macroglial cell' is a specific type of 'macroglial cell' that is located in the brain, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,mesenchymal stem cell of adipose tissue,mesenchymal stem cell of orbital adipose tissue,,is_a,google/gemma-4-31b-it,"A mesenchymal stem cell of orbital adipose tissue is a specific type of mesenchymal stem cell of adipose tissue, distinguished by its anatomical origin."
CellOntology_SUB,gt,b cell,b cell cd19-positive,,is_a,google/gemma-4-31b-it,"A 'b cell cd19-positive' is a specific subtype of 'b cell' defined by the expression of the CD19 marker, meaning every CD19-positive B cell is necessarily a B cell."
CellOntology_SUB,gt,mature alpha-beta t cell,mucosal-associated invariant t cell,,is_a,google/gemma-4-31b-it,"Mucosal-associated invariant T (MAIT) cells are a specific subtype of mature T cells that express a semi-invariant T-cell receptor (TCR) of the alpha-beta class, meaning every MAIT cell is by definition a mature alpha-beta T cell."
CellOntology_SUB,gt,afferent neuron,sensory neuron,,is_a,google/gemma-4-31b-it,"In neuroanatomy, sensory neurons are the primary type of afferent neurons (neurons that carry signals toward the central nervous system), meaning every sensory neuron is by definition an afferent neuron."
CellOntology_SUB,gt,electrically responsive cell,neuron,,is_a,google/gemma-4-31b-it,"Every neuron is, by definition, a cell that responds to electrical stimuli, making it a specific type of electrically responsive cell."
CellOntology_SUB,gt,male germ cell,spermatid,,is_a,google/gemma-4-31b-it,"A spermatid is a specific type of male germ cell (specifically a haploid cell resulting from meiosis), meaning every spermatid is by definition a male germ cell."
CellOntology_SUB,gt,neural cell,neuron associated cell,,is_a,google/gemma-4-31b-it,"A 'neuron associated cell' (such as a glial cell) is a specific type of 'neural cell', meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,neural cell,neuron,,is_a,google/gemma-4-31b-it,"Every neuron is, by definition, a type of neural cell."
CellOntology_SUB,gt,neural cell,olfactory epithelial cell,,is_a,google/gemma-4-31b-it,"Olfactory epithelial cells are specialized sensory neurons (or their precursors/supporting cells) that function as the primary neural interface for smell, making them a specific type of neural cell."
CellOntology_SUB,gt,neural cell,retinal cell,,is_a,google/gemma-4-31b-it,"A retinal cell is a specialized type of neural cell found in the retina, meaning every retinal cell is by definition a neural cell."
CellOntology_SUB,gt,neural cell,mesothelial fibroblast of the leptomeninx,,located_in,google/gemma-4-31b-it,"A mesothelial fibroblast is a type of connective tissue cell found within the leptomeninx (a membrane of the nervous system), but it is not a neural cell (neuron or glia) by lineage or function."
CellOntology_SUB,gt,neuron associated cell,glial cell,,is_a,google/gemma-4-31b-it,"A glial cell is a type of cell associated with neurons, and the provided taxonomy lists other glial subtypes (like astrocytes) under 'neuron associated cell', confirming that 'neuron associated cell' serves as a broader category for glial cells."
CellOntology_SUB,gt,auditory epithelial cell,strial basal cell,,is_a,google/gemma-4-31b-it,"A strial basal cell is a specific type of epithelial cell found within the auditory system (specifically the stria vascularis), making it a subtype of auditory epithelial cell."
CellOntology_SUB,gt,endothelial cell of vascular tree,blood vessel endothelial cell,,is_a,google/gemma-4-31b-it,"A blood vessel endothelial cell is a specific type of endothelial cell found within the vascular tree, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,lymphocyte,t cell,,is_a,google/gemma-4-31b-it,"A T cell is a specific type of lymphocyte, meaning every T cell is by definition a lymphocyte."
CellOntology_SUB,gt,lymphocyte,lymphocyte of b lineage,,is_a,google/gemma-4-31b-it,"A 'lymphocyte of b lineage' is a specific type of 'lymphocyte', meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,blood vessel endothelial cell,vein endothelial cell,,is_a,google/gemma-4-31b-it,"A vein endothelial cell is a specific type of blood vessel endothelial cell, as veins are a category of blood vessels."
CellOntology_SUB,gt,b cell cd19-positive,mature b cell,,is_a,google/gemma-4-31b-it,"Every mature B cell is by definition a B cell that expresses CD19, making it a specific subtype of the CD19-positive B cell population."
CellOntology_SUB,gt,astrocyte of the forebrain,astrocyte of the cerebral cortex,,is_a,google/gemma-4-31b-it,"Every astrocyte of the cerebral cortex is, by definition, an astrocyte of the forebrain, as the cerebral cortex is a part of the forebrain."
CellOntology_SUB,gt,neural crest derived neuron,enteric neuron,,is_a,google/gemma-4-31b-it,"Every enteric neuron is a type of neuron that originates from the neural crest, meaning it is a specific subclass of neural crest derived neurons."
CellOntology_SUB,gt,endothelial cell,endothelial cell of vascular tree,,is_a,google/gemma-4-31b-it,"An endothelial cell of the vascular tree is a specific type of endothelial cell, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,wide field retinal amacrine cell,wf4 amacrine cell,,is_a,google/gemma-4-31b-it,The 'wf4 amacrine cell' is a specific subtype of the 'wide field retinal amacrine cell' based on its classification and the shared parentage of both terms under 'amacrine cell'.
CellOntology_SUB,gt,epithelial cell of upper respiratory tract,olfactory epithelial cell,,is_a,google/gemma-4-31b-it,"An olfactory epithelial cell is a specific type of epithelial cell found within the upper respiratory tract, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,t cell,alpha-beta t cell,,is_a,google/gemma-4-31b-it,"An alpha-beta T cell is a specific subtype of T cell characterized by the expression of an $\alpha\beta$ T-cell receptor, meaning every alpha-beta T cell is necessarily a T cell."
CellOntology_SUB,gt,t cell,mature t cell,,is_a,google/gemma-4-31b-it,"A mature T cell is a specific type of T cell that has completed its development, meaning every instance of a mature T cell is necessarily an instance of a T cell."
CellOntology_SUB,gt,gamete-nursing cell,germline-derived nurse cell,,is_a,google/gemma-4-31b-it,"A germline-derived nurse cell is a specific type of gamete-nursing cell that originates from the germline, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,amacrine cell,wide field retinal amacrine cell,,is_a,google/gemma-4-31b-it,A wide field retinal amacrine cell is a specific subtype of amacrine cell characterized by its extensive dendritic field.
CellOntology_SUB,gt,precursor cell,stem cell,,is_a,google/gemma-4-31b-it,A stem cell is a specific type of precursor cell characterized by its capacity for self-renewal and potency.
CellOntology_SUB,gt,multi fate stem cell,mesenchymal stem cell,,is_a,google/gemma-4-31b-it,A mesenchymal stem cell is a specific type of multipotent (multi-fate) stem cell capable of differentiating into various cell types of the connective tissue.
CellOntology_SUB,gt,multi fate stem cell,stem cell of gastric gland,,is_a,google/gemma-4-31b-it,A stem cell of the gastric gland is a specific type of multi-fate stem cell because it possesses the capacity to differentiate into multiple distinct cell lineages within the gastric mucosa.
CellOntology_SUB,gt,mesothelial fibroblast,mesothelial fibroblast of the leptomeninx,,is_a,google/gemma-4-31b-it,"The term 'mesothelial fibroblast of the leptomeninx' describes a specific subtype of 'mesothelial fibroblast' defined by its anatomical location, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,germline-derived nurse cell,invertebrate nurse cell,,is_a,google/gemma-4-31b-it,"An invertebrate nurse cell is a specific type of nurse cell that is derived from the germline, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,eukaryotic cell,spermatid,,is_a,google/gemma-4-31b-it,"A spermatid is a specific type of haploid cell found in males, and since it is a cell with a nucleus and organelles, every spermatid is by definition a eukaryotic cell."
CellOntology_SUB,gt,eukaryotic cell,invertebrate nurse cell,,is_a,google/gemma-4-31b-it,An invertebrate nurse cell is a specialized type of eukaryotic cell found in the germline of various invertebrates.
CellOntology_SUB,gt,eukaryotic cell,epithelial cell,,is_a,google/gemma-4-31b-it,"An epithelial cell is a specific type of eukaryotic cell, meaning every instance of an epithelial cell is necessarily an instance of a eukaryotic cell."
CellOntology_SUB,gt,eukaryotic cell,endothelial cell,,is_a,google/gemma-4-31b-it,"An endothelial cell is a specific type of eukaryotic cell, meaning every instance of an endothelial cell is necessarily an instance of a eukaryotic cell."
CellOntology_SUB,gt,eukaryotic cell,sensory receptor cell,,is_a,google/gemma-4-31b-it,"A sensory receptor cell is a specialized type of eukaryotic cell, meaning every instance of a sensory receptor cell is necessarily an instance of a eukaryotic cell."
CellOntology_SUB,gt,eukaryotic cell,single nucleate cell,,is_a,google/gemma-4-31b-it,"A single nucleate cell is a specific type of eukaryotic cell (as eukaryotes are defined by having a nucleus), meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,eukaryotic cell,leukocyte,,is_a,google/gemma-4-31b-it,"A leukocyte is a type of white blood cell, and since all white blood cells are eukaryotic cells, every instance of a leukocyte is necessarily an instance of a eukaryotic cell."
CellOntology_SUB,gt,eukaryotic cell,neural cell,,is_a,google/gemma-4-31b-it,"Every neural cell is a type of eukaryotic cell, as it possesses a nucleus and membrane-bound organelles characteristic of eukaryotes."
CellOntology_SUB,gt,eukaryotic cell,connective tissue cell,,is_a,google/gemma-4-31b-it,"A connective tissue cell is a specific type of eukaryotic cell, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,professional antigen presenting cell,mature b cell,,is_a,google/gemma-4-31b-it,"A mature B cell is a specific type of professional antigen-presenting cell, as it possesses the necessary machinery (MHC class II) to present antigens to T cells."
CellOntology_SUB,gt,mature b cell,be cell,,is_a_inverted,google/gemma-4-31b-it,"The term 'be cell' (B-1 cell) is a specific subtype of 'mature b cell', meaning the stated parent ('be cell') is actually the child and the stated child ('mature b cell') is the parent."
CellOntology_SUB,gt,columnarcuboidal epithelial cell,neurecto-epithelial cell,,is_a,google/gemma-4-31b-it,A neurecto-epithelial cell is a specific type of epithelial cell characterized by a columnar or cuboidal morphology.
CellOntology_SUB,gt,hematopoietic cell,leukocyte,,is_a,google/gemma-4-31b-it,"Every leukocyte (white blood cell) is by definition a hematopoietic cell, as leukocytes are the cells derived from the hematopoietic stem cell lineage."
CellOntology_SUB,gt,alpha-beta t cell,mature alpha-beta t cell,,is_a,google/gemma-4-31b-it,"A mature alpha-beta T cell is a specific subtype of alpha-beta T cell characterized by its developmental stage, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,gt,nucleate cell,single nucleate cell,,is_a,google/gemma-4-31b-it,"A 'single nucleate cell' is a specific type of 'nucleate cell' characterized by having exactly one nucleus, meaning every instance of the former is necessarily an instance of the latter."
