dataset,source,parent,child,is_fp,type,model,justification
CellOntology_SUB,pred,cell,professional antigen presenting cell,0,is_a,gemini-3.1-pro-preview,"A professional antigen presenting cell is a specific type of cell specialized in processing and presenting antigens to T cells, meaning every instance of it is an instance of a cell."
CellOntology_SUB,pred,cell,wf4 amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wf4 amacrine cell is a specific type of neuron found in the retina, meaning every wf4 amacrine cell is by definition an instance of a cell."
CellOntology_SUB,pred,cell,mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific type of cell, meaning every instance of a mature B cell is also an instance of a cell."
CellOntology_SUB,pred,cell,superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"A superior cervical ganglion thnpy neuron is a specific type of neuron, which inherently makes it a type of cell."
CellOntology_SUB,pred,cell,columnarcuboidal epithelial cell,0,is_a,gemini-3.1-pro-preview,"A columnarcuboidal epithelial cell is a specific type of cell, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,pred,cell,hematopoietic cell,0,is_a,gemini-3.1-pro-preview,"A hematopoietic cell is a specific type of cell, meaning every instance of a hematopoietic cell is also an instance of a cell."
CellOntology_SUB,pred,cell,alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"An alpha-beta T cell is a specific type of cell, meaning every instance of an alpha-beta T cell is also an instance of a cell."
CellOntology_SUB,pred,cell,nucleate cell,0,is_a,gemini-3.1-pro-preview,"A nucleate cell is a specific type of cell characterized by the presence of a nucleus, meaning every instance of a nucleate cell is also an instance of a cell."
CellOntology_SUB,pred,cell,lymphocyte of b lineage,0,is_a,gemini-3.1-pro-preview,"A lymphocyte of B lineage is a specific type of cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,germ cell,0,is_a,gemini-3.1-pro-preview,"A germ cell is a specific type of biological cell involved in reproduction, meaning every germ cell is by definition a cell."
CellOntology_SUB,pred,cell,autonomic neuron,0,is_a,gemini-3.1-pro-preview,"An autonomic neuron is a specific type of cell that functions within the autonomic nervous system, meaning every autonomic neuron is a cell."
CellOntology_SUB,pred,cell,motile cell,0,is_a,gemini-3.1-pro-preview,"A motile cell is by definition a specific type of cell that is capable of motion, meaning every motile cell is an instance of a cell."
CellOntology_SUB,pred,cell,retinal cell,0,is_a,gemini-3.1-pro-preview,"A retinal cell is a specific type of cell located in the retina, meaning every retinal cell is by definition a cell."
CellOntology_SUB,pred,cell,astrocyte,0,is_a,gemini-3.1-pro-preview,"An astrocyte is a specific type of glial cell, meaning every astrocyte is by definition a cell."
CellOntology_SUB,pred,cell,epithelial cell of stomach,0,is_a,gemini-3.1-pro-preview,"An epithelial cell of the stomach is a specific type of cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,mature t cell,0,is_a,gemini-3.1-pro-preview,"A mature T cell is a specific type of cell, meaning every instance of a mature T cell is also an instance of a cell."
CellOntology_SUB,pred,cell,epithelial cell,0,is_a,gemini-3.1-pro-preview,"An epithelial cell is a specific type of cell, meaning every instance of an epithelial cell is also an instance of a cell."
CellOntology_SUB,pred,cell,stem cell,0,is_a,gemini-3.1-pro-preview,"A stem cell is a specific type of cell characterized by its ability to differentiate into various other cell types, meaning every stem cell is inherently a cell."
CellOntology_SUB,pred,cell,sympathetic neuron,0,is_a,gemini-3.1-pro-preview,"A sympathetic neuron is a specific type of cell that functions within the sympathetic nervous system, meaning every sympathetic neuron is an instance of a cell."
CellOntology_SUB,pred,cell,leukocyte,0,is_a,gemini-3.1-pro-preview,"A leukocyte (white blood cell) is a specific type of cell, meaning every leukocyte is by definition an instance of a cell."
CellOntology_SUB,pred,cell,be cell,0,is_a,gemini-3.1-pro-preview,"A ""be cell"" (likely a typographical variant or specific acronym for a type of cell, such as a B cell) is a specific kind of cell, meaning it is a proper subclass of the broader category ""cell""."
CellOntology_SUB,pred,cell,secretory cell,0,is_a,gemini-3.1-pro-preview,"A secretory cell is a specific type of cell characterized by its function of secreting substances, meaning every secretory cell is inherently a cell."
CellOntology_SUB,pred,cell,interneuron,0,is_a,gemini-3.1-pro-preview,"An interneuron is a specific type of neuron, which in turn is a type of cell, meaning every instance of an interneuron is also an instance of a cell."
CellOntology_SUB,pred,cell,respiratory tract epithelial cell,0,is_a,gemini-3.1-pro-preview,"A respiratory tract epithelial cell is a specific type of cell, meaning every instance of it is inherently an instance of a cell."
CellOntology_SUB,pred,cell,vlmc nn vascular leptomeningeal cell mmus,0,is_a,gemini-3.1-pro-preview,"A vascular leptomeningeal cell is a specific type of cell, meaning every instance of the child is an instance of the parent."
CellOntology_SUB,pred,cell,peripheral sensory neuron,0,is_a,gemini-3.1-pro-preview,"A peripheral sensory neuron is a specific type of cell that transmits sensory information from the periphery to the central nervous system, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,astrocyte of the cerebral cortex,0,is_a,gemini-3.1-pro-preview,"An astrocyte of the cerebral cortex is a specific type of glial cell, meaning it is inherently a kind of cell."
CellOntology_SUB,pred,cell,mesothelial fibroblast of the leptomeninx,0,is_a,gemini-3.1-pro-preview,"A mesothelial fibroblast of the leptomeninx is a specific type of cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,electrically signaling cell,0,is_a,gemini-3.1-pro-preview,"An electrically signaling cell is by definition a specific type of cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,cell,invertebrate nurse cell,0,is_a,gemini-3.1-pro-preview,"An invertebrate nurse cell is a specific type of cell, meaning every instance of the former is inherently an instance of the latter."
CellOntology_SUB,pred,cell,mucosal-associated invariant t cell,0,is_a,gemini-3.1-pro-preview,"A mucosal-associated invariant T cell is a specific type of cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,connective tissue cell,0,is_a,gemini-3.1-pro-preview,"A connective tissue cell is a specific type of cell, meaning every instance of a connective tissue cell is also an instance of a cell."
CellOntology_SUB,pred,cell,fibroblast,0,is_a,gemini-3.1-pro-preview,"A fibroblast is a specific type of biological cell that synthesizes the extracellular matrix and collagen, meaning every fibroblast is a cell."
CellOntology_SUB,pred,cell,steroid hormone secreting cell,0,is_a,gemini-3.1-pro-preview,A steroid hormone secreting cell is by definition a specific type of cell that functions to secrete steroid hormones.
CellOntology_SUB,pred,cell,mononuclear leukocyte,0,is_a,gemini-3.1-pro-preview,"A mononuclear leukocyte is a specific type of white blood cell, meaning every instance of a mononuclear leukocyte is also an instance of a cell."
CellOntology_SUB,pred,cell,chemoreceptor cell,0,is_a,gemini-3.1-pro-preview,"A chemoreceptor cell is a specific type of cell specialized to detect chemical stimuli, meaning every chemoreceptor cell is an instance of a cell."
CellOntology_SUB,pred,cell,glial cell,0,is_a,gemini-3.1-pro-preview,"A glial cell is a specific type of cell found in the nervous system, meaning every instance of a glial cell is indeed an instance of a cell."
CellOntology_SUB,pred,cell,secretory epithelial cell,0,is_a,gemini-3.1-pro-preview,"A secretory epithelial cell is a specific type of cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,cell,cerebral cortex glial cell,0,is_a,gemini-3.1-pro-preview,Every cerebral cortex glial cell is by definition a specific type of cell.
CellOntology_SUB,pred,cell,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific type of cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,cell,neuron,0,is_a,gemini-3.1-pro-preview,"A neuron is a specialized type of cell found in the nervous system, meaning every instance of a neuron is also an instance of a cell."
CellOntology_SUB,pred,cell,polyploid cell,0,is_a,gemini-3.1-pro-preview,"A polyploid cell is a specific type of cell characterized by having more than two sets of chromosomes, meaning every instance of a polyploid cell is indeed a cell."
CellOntology_SUB,pred,cell,single nucleate cell,0,is_a,gemini-3.1-pro-preview,"A single nucleate cell is by definition a specific type of cell characterized by having exactly one nucleus, making it a proper subtype."
CellOntology_SUB,pred,cell,stem cell of gastric gland,0,is_a,gemini-3.1-pro-preview,"A stem cell of a gastric gland is a specific type of cell, meaning every instance of the former is inherently an instance of the latter."
CellOntology_SUB,pred,cell,stromal cell,0,is_a,gemini-3.1-pro-preview,"A stromal cell is a specific type of cell that forms the supportive structure of biological tissues, meaning every stromal cell is by definition a cell."
CellOntology_SUB,pred,cell,central nervous system neuron,0,is_a,gemini-3.1-pro-preview,"A central nervous system neuron is a specific type of cell found in the central nervous system, meaning every instance of it is indeed a cell."
CellOntology_SUB,pred,cell,mesenchymal stem cell,0,is_a,gemini-3.1-pro-preview,"A mesenchymal stem cell is a specific type of cell, meaning every instance of a mesenchymal stem cell is also an instance of a cell."
CellOntology_SUB,pred,eukaryotic cell,branched duct epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every branched duct epithelial cell is an animal cell and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,peripheral nervous system neuron,0,is_a,gemini-3.1-pro-preview,"Every peripheral nervous system neuron is a specialized type of eukaryotic cell found in animals, meaning the child is a proper subtype of the parent."
CellOntology_SUB,pred,eukaryotic cell,sensory neuron,0,is_a,gemini-3.1-pro-preview,"Every sensory neuron is a type of animal cell, and since all animals are eukaryotes, every sensory neuron is a eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,duct epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every duct epithelial cell is a type of epithelial cell, which in turn is a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,enteric neuron,0,is_a,gemini-3.1-pro-preview,"Every enteric neuron is a type of animal cell, which inherently makes it a eukaryotic cell, so it is a proper subtype."
CellOntology_SUB,pred,eukaryotic cell,be1 cell,0,is_a,gemini-3.1-pro-preview,"A Be1 cell is a specific type of B lymphocyte, which is inherently a type of eukaryotic cell, meaning every Be1 cell is an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,lymphocyte of b lineage cd19-positive,0,is_a,gemini-3.1-pro-preview,"A CD19-positive B lymphocyte is a specific type of eukaryotic cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,mucus secreting cell,1,is_a,gemini-3.1-pro-preview,Every mucus secreting cell is a specialized type of eukaryotic cell found in animals that produces and releases mucus.
CellOntology_SUB,pred,eukaryotic cell,neurecto-epithelial cell,0,is_a,gemini-3.1-pro-preview,"A neurecto-epithelial cell is a specific type of eukaryotic cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,strial basal cell,0,is_a,gemini-3.1-pro-preview,"A strial basal cell is a specific type of animal cell found in the inner ear, meaning it is by definition a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A cholangiocyte is a specific type of epithelial cell found in the bile duct, which inherently makes it a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,vein endothelial cell,0,is_a,gemini-3.1-pro-preview,Every vein endothelial cell is a type of eukaryotic cell because it is an animal cell containing a true nucleus and membrane-bound organelles.
CellOntology_SUB,pred,eukaryotic cell,seromucus secreting cell,1,is_a,gemini-3.1-pro-preview,"A seromucus secreting cell is a specific type of animal cell, and since all animal cells are eukaryotic, every seromucus secreting cell is inherently a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,mesenchymal stem cell of orbital adipose tissue,0,is_a,gemini-3.1-pro-preview,"Every mesenchymal stem cell of orbital adipose tissue is an animal cell and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,endo-epithelial cell,0,is_a,gemini-3.1-pro-preview,"An endo-epithelial cell is a specific type of eukaryotic cell, meaning every instance of the former is necessarily an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,vascular leptomeningeal cell,0,is_a,gemini-3.1-pro-preview,"A vascular leptomeningeal cell is a specific type of animal cell, meaning it is by definition a kind of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,ecto-epithelial cell,0,is_a,gemini-3.1-pro-preview,"An ecto-epithelial cell is a specific type of epithelial cell found in animals, meaning it is inherently a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,sensory receptor cell,0,is_a,gemini-3.1-pro-preview,"Every sensory receptor cell is a specialized type of eukaryotic cell found in animals, making it a proper subtype."
CellOntology_SUB,pred,eukaryotic cell,brain macroglial cell,0,is_a,gemini-3.1-pro-preview,"A brain macroglial cell is a specific type of eukaryotic cell found in the nervous system, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,epithelial cell of alimentary canal,0,is_a,gemini-3.1-pro-preview,"Every epithelial cell of the alimentary canal is an animal cell and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,sensory epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every sensory epithelial cell is a type of eukaryotic cell, as epithelial tissues are found in eukaryotic organisms."
CellOntology_SUB,pred,eukaryotic cell,macroglial cell,0,is_a,gemini-3.1-pro-preview,"Every macroglial cell is a type of eukaryotic cell, as it is a specialized cell found in the nervous system of animals, which are eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,mesenchymal stem cell of adipose tissue,0,is_a,gemini-3.1-pro-preview,Every mesenchymal stem cell of adipose tissue is a type of eukaryotic cell because it is an animal cell containing a nucleus and membrane-bound organelles.
CellOntology_SUB,pred,eukaryotic cell,b cell,0,is_a,gemini-3.1-pro-preview,"A B cell is a specific type of lymphocyte, which is a eukaryotic cell, meaning every B cell is an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,mature alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"A mature alpha-beta T cell is a specific type of lymphocyte, which is an animal cell, meaning it is inherently a kind of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,afferent neuron,0,is_a,gemini-3.1-pro-preview,"Every afferent neuron is a type of neuron, which in turn is a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,schlemms canal endothelial cell,0,is_a,gemini-3.1-pro-preview,"A Schlemm's canal endothelial cell is a specific type of eukaryotic cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,male germ cell,1,is_a,gemini-3.1-pro-preview,"Every male germ cell is a type of eukaryotic cell, as germ cells are specific to sexually reproducing eukaryotic organisms."
CellOntology_SUB,pred,eukaryotic cell,neural cell,0,is_a,gemini-3.1-pro-preview,Every neural cell is a type of eukaryotic cell because it contains a true nucleus and membrane-bound organelles.
CellOntology_SUB,pred,eukaryotic cell,neuron associated cell,0,is_a,gemini-3.1-pro-preview,"Every neuron associated cell (such as a glial cell) is found in animals, which are eukaryotes, meaning it is a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,auditory epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every auditory epithelial cell is a type of eukaryotic cell, making this a proper subsumption relation."
CellOntology_SUB,pred,eukaryotic cell,endothelial cell of vascular tree,0,is_a,gemini-3.1-pro-preview,"Every endothelial cell of the vascular tree is an animal cell and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,lymphocyte,0,is_a,gemini-3.1-pro-preview,"A lymphocyte is a type of white blood cell found in vertebrates, meaning every lymphocyte is by definition a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,blood vessel endothelial cell,0,is_a,gemini-3.1-pro-preview,"A blood vessel endothelial cell is a specific type of eukaryotic cell, meaning every instance of the former is also an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,b cell cd19-positive,0,is_a,gemini-3.1-pro-preview,"A CD19-positive B cell is a specific type of B cell, which is inherently a type of eukaryotic cell, meaning every instance of the child is an instance of the parent."
CellOntology_SUB,pred,eukaryotic cell,interlaminar astrocyte,0,is_a,gemini-3.1-pro-preview,"An interlaminar astrocyte is a specific type of astrocyte, which is a eukaryotic cell, meaning every interlaminar astrocyte is inherently a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,astrocyte of the forebrain,0,is_a,gemini-3.1-pro-preview,"An astrocyte of the forebrain is a specific type of glial cell found in animals, meaning it is inherently a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,neural crest derived neuron,0,is_a,gemini-3.1-pro-preview,"Every neural crest derived neuron is an animal cell, and therefore it is a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,endothelial cell,0,is_a,gemini-3.1-pro-preview,"Every endothelial cell is a type of eukaryotic cell, as it is an animal cell containing a true nucleus and membrane-bound organelles."
CellOntology_SUB,pred,eukaryotic cell,wide field retinal amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wide field retinal amacrine cell is a specific type of neuron, and since all neurons are eukaryotic cells, every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,epithelial cell of upper respiratory tract,0,is_a,gemini-3.1-pro-preview,"Every epithelial cell of the upper respiratory tract is a type of eukaryotic cell, as it is an animal cell containing a true nucleus and membrane-bound organelles."
CellOntology_SUB,pred,eukaryotic cell,t cell,0,is_a,gemini-3.1-pro-preview,"A T cell is a specific type of eukaryotic cell that plays a central role in the immune response, meaning every T cell is by definition a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,intrinsic primary afferent neuron of myenteric plexus,0,is_a,gemini-3.1-pro-preview,"Every intrinsic primary afferent neuron of the myenteric plexus is a type of neuron, which is inherently a eukaryotic cell, making this a proper subsumption."
CellOntology_SUB,pred,eukaryotic cell,spermatid,0,is_a,gemini-3.1-pro-preview,"A spermatid is a specific type of eukaryotic cell that functions as an immature male sex cell, meaning every spermatid is an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,amacrine cell,0,is_a,gemini-3.1-pro-preview,"An amacrine cell is a type of interneuron found in the retina, and since all animal cells are eukaryotic, every amacrine cell is a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,olfactory epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every olfactory epithelial cell is a type of eukaryotic cell, as it contains a nucleus and other membrane-bound organelles characteristic of eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,multi fate stem cell,1,is_a,gemini-3.1-pro-preview,"Every multi fate stem cell is a type of eukaryotic cell, as stem cells are specialized cells found in multicellular eukaryotic organisms."
CellOntology_SUB,pred,eukaryotic cell,mesothelial fibroblast,0,is_a,gemini-3.1-pro-preview,"A mesothelial fibroblast is a specific type of eukaryotic cell, meaning every instance of a mesothelial fibroblast is also an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,germline-derived nurse cell,1,is_a,gemini-3.1-pro-preview,"Every germline-derived nurse cell is a specialized type of cell found in animals (which are eukaryotes), meaning it is a subtype of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,germ line cell,1,is_a,gemini-3.1-pro-preview,"Every germ line cell is a type of eukaryotic cell, as the distinction between germ line and somatic cells only exists in multicellular eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,androgen secreting cell,1,is_a,gemini-3.1-pro-preview,"Every androgen secreting cell is found in animals (which are eukaryotes), meaning it is a specific type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,gamete-nursing cell,1,is_a,gemini-3.1-pro-preview,A gamete-nursing cell is a specific type of eukaryotic cell that functions to support and nourish developing gametes.
CellOntology_SUB,pred,eukaryotic cell,professional antigen presenting cell,0,is_a,gemini-3.1-pro-preview,"Every professional antigen presenting cell (such as a dendritic cell, macrophage, or B cell) is a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,wf4 amacrine cell,0,is_a,gemini-3.1-pro-preview,"A wf4 amacrine cell is a specific type of neuron, which inherently makes it a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,mature b cell,0,is_a,gemini-3.1-pro-preview,"A mature B cell is a specific type of eukaryotic cell, meaning every instance of a mature B cell is also an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,superior cervical ganglion thnpy neuron,0,is_a,gemini-3.1-pro-preview,"Every superior cervical ganglion thnpy neuron is a type of neuron, which inherently makes it a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,columnarcuboidal epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every columnar/cuboidal epithelial cell is an animal cell, and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,hematopoietic cell,1,is_a,gemini-3.1-pro-preview,"Every hematopoietic cell is a type of eukaryotic cell, as hematopoiesis is a biological process specific to animals, which are eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,alpha-beta t cell,0,is_a,gemini-3.1-pro-preview,"An alpha-beta T cell is a specific type of eukaryotic cell, meaning every instance of an alpha-beta T cell is also an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,nucleate cell,1,is_a,gemini-3.1-pro-preview,"Every nucleate cell is by definition a eukaryotic cell because only eukaryotes possess a true nucleus, making it a proper subclass since some eukaryotic cells (such as mature mammalian red blood cells) are anucleate."
CellOntology_SUB,pred,eukaryotic cell,lymphocyte of b lineage,0,is_a,gemini-3.1-pro-preview,"Every lymphocyte of B lineage is a specific type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,germ cell,1,is_a,gemini-3.1-pro-preview,"Every germ cell is a type of eukaryotic cell, as germ cells are specific to sexually reproducing organisms, which are all eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,autonomic neuron,0,is_a,gemini-3.1-pro-preview,"Every autonomic neuron is a type of animal cell, and therefore it is a eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,retinal cell,0,is_a,gemini-3.1-pro-preview,"Every retinal cell is a type of eukaryotic cell, as the retina is an anatomical structure found only in animals, which are eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,astrocyte,0,is_a,gemini-3.1-pro-preview,"An astrocyte is a type of glial cell found in the nervous system of animals, meaning every astrocyte is by definition a kind of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,epithelial cell of stomach,0,is_a,gemini-3.1-pro-preview,"Every epithelial cell of the stomach is an animal cell, which inherently makes it a type of eukaryotic cell, so it is a proper subtype."
CellOntology_SUB,pred,eukaryotic cell,mature t cell,0,is_a,gemini-3.1-pro-preview,Every mature T cell is a type of eukaryotic cell because it possesses a nucleus and other membrane-bound organelles characteristic of eukaryotes.
CellOntology_SUB,pred,eukaryotic cell,epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every epithelial cell is a specialized cell found in multicellular organisms, meaning it is by definition a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,sympathetic neuron,0,is_a,gemini-3.1-pro-preview,"A sympathetic neuron is a specific type of animal cell, meaning every sympathetic neuron is by definition an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,leukocyte,0,is_a,gemini-3.1-pro-preview,"A leukocyte (white blood cell) contains a nucleus and membrane-bound organelles, making it a specific type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,be cell,0,is_a,gemini-3.1-pro-preview,"A B cell (represented here as 'be cell') is a type of lymphocyte, which is inherently a eukaryotic cell, making this a valid subsumption."
CellOntology_SUB,pred,eukaryotic cell,interneuron,0,is_a,gemini-3.1-pro-preview,"Every interneuron is a type of neuron, which is inherently a eukaryotic cell, meaning every instance of an interneuron is also an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,respiratory tract epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every respiratory tract epithelial cell is an animal cell, and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,vlmc nn vascular leptomeningeal cell mmus,0,is_a,gemini-3.1-pro-preview,"A vascular leptomeningeal cell from a mouse is a specific type of eukaryotic cell, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,peripheral sensory neuron,0,is_a,gemini-3.1-pro-preview,"Every peripheral sensory neuron is an animal cell, which inherently makes it a type of eukaryotic cell, establishing a proper subsumption relationship."
CellOntology_SUB,pred,eukaryotic cell,astrocyte of the cerebral cortex,0,is_a,gemini-3.1-pro-preview,"An astrocyte of the cerebral cortex is a specific type of glial cell, which inherently makes it a type of eukaryotic cell, so every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,mesothelial fibroblast of the leptomeninx,0,is_a,gemini-3.1-pro-preview,"A mesothelial fibroblast of the leptomeninx is a specific type of animal cell, meaning it is by definition a kind of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,invertebrate nurse cell,0,is_a,gemini-3.1-pro-preview,"Every invertebrate nurse cell is by definition a type of eukaryotic cell, since invertebrates are eukaryotic organisms."
CellOntology_SUB,pred,eukaryotic cell,mucosal-associated invariant t cell,0,is_a,gemini-3.1-pro-preview,"A mucosal-associated invariant T cell is a specific type of T cell, which inherently makes it a type of eukaryotic cell, so every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,connective tissue cell,0,is_a,gemini-3.1-pro-preview,Every connective tissue cell is a type of eukaryotic cell because it is an animal cell that contains a true nucleus and membrane-bound organelles.
CellOntology_SUB,pred,eukaryotic cell,fibroblast,0,is_a,gemini-3.1-pro-preview,"A fibroblast is a specific type of animal cell, meaning every fibroblast is by definition a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,steroid hormone secreting cell,1,is_a,gemini-3.1-pro-preview,"Every steroid hormone secreting cell is a type of eukaryotic cell, as steroid hormones are produced by eukaryotic organisms (such as animals)."
CellOntology_SUB,pred,eukaryotic cell,mononuclear leukocyte,0,is_a,gemini-3.1-pro-preview,"A mononuclear leukocyte is a type of white blood cell found in animals, meaning it is by definition a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,chemoreceptor cell,0,is_a,gemini-3.1-pro-preview,"A chemoreceptor cell is a specialized type of eukaryotic cell responsible for detecting chemical stimuli, meaning every chemoreceptor cell is an instance of a eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,glial cell,0,is_a,gemini-3.1-pro-preview,Every glial cell is a type of eukaryotic cell because it contains a nucleus and membrane-bound organelles characteristic of eukaryotes.
CellOntology_SUB,pred,eukaryotic cell,secretory epithelial cell,0,is_a,gemini-3.1-pro-preview,"Every secretory epithelial cell is a type of eukaryotic cell, as epithelial cells are specialized cells found in multicellular eukaryotes."
CellOntology_SUB,pred,eukaryotic cell,cerebral cortex glial cell,0,is_a,gemini-3.1-pro-preview,"A cerebral cortex glial cell is a specific type of eukaryotic cell found in the brain, meaning every instance of the former is an instance of the latter."
CellOntology_SUB,pred,eukaryotic cell,large mucus secreting cholangiocyte,0,is_a,gemini-3.1-pro-preview,"A large mucus secreting cholangiocyte is a specific type of animal cell, meaning it is inherently a type of eukaryotic cell."
CellOntology_SUB,pred,eukaryotic cell,neuron,0,is_a,gemini-3.1-pro-preview,Every neuron is a type of eukaryotic cell because it contains a nucleus and other membrane-bound organelles characteristic of eukaryotes.
CellOntology_SUB,pred,eukaryotic cell,polyploid cell,1,is_a,gemini-3.1-pro-preview,A polyploid cell is a specific type of eukaryotic cell characterized by having more than two paired sets of chromosomes.
CellOntology_SUB,pred,eukaryotic cell,single nucleate cell,0,is_a,gemini-3.1-pro-preview,"Every single nucleate cell possesses a nucleus, which inherently makes it a type of eukaryotic cell, while not all eukaryotic cells are single nucleate (some are multinucleate or anucleate)."
CellOntology_SUB,pred,eukaryotic cell,stem cell of gastric gland,0,is_a,gemini-3.1-pro-preview,"Every stem cell of a gastric gland is an animal cell and therefore a type of eukaryotic cell, making this a proper subsumption relationship."
